TOWN_ID,C_Name,T_Name,Address,disastertype,Time,situation,Lon,Lat
1001012,嘉義縣,水上鄉,嘉義縣水上鄉富成橋堤防塌400M,淹水,2009-8-9 15:45,上述堤防坍塌約400M,120.408609,23.429854
1001012,嘉義縣,水上鄉,嘉義縣水上鄉靖和村南靖糖廠138-1號,淹水,2009-8-9 10:36,靖和村已開始積水因排水不良急需沙包支援,120.367724,23.406666
1001012,嘉義縣,水上鄉,嘉義縣水上鄉大崙村,淹水,2009-8-9 12:40,水上交流道往大崙村村口水深及小腿肚,120.361995,23.44098
1001012,嘉義縣,水上鄉,嘉義縣水上鄉美上美915號,淹水,2009-8-9 08:30,上述地點排水溝不通。,120.406537,23.458809
1001012,嘉義縣,水上鄉,嘉義縣水上鄉振鍵鐵工廠附近,淹水,2009-8-9 11:00,排水溝淹水淹入民宅,120.408609,23.429854
1001012,嘉義縣,水上鄉,嘉義縣水上鄉鴿溪寮,淹水,2009-8-9 09:30,水上鄉鴿溪寮北回歸線附近有淹水請求抽水機前往抽水,120.408609,23.429854
1001012,嘉義縣,水上鄉,嘉義縣水上鄉柳新村,淹水,2009-8-9 09:08,美上美社區今天早上水位又上漲，昨天未撤離之行動不便老人，請派員協助撤離。(村長09****6327),120.409957,23.4297
1001012,嘉義縣,水上鄉,嘉義縣水上鄉美上美社區堤防,淹水,2009-8-9 09:11,水位即將溢出,120.408609,23.429854
1001012,嘉義縣,水上鄉,嘉義縣水上鄉南靖糖廠,淹水,2009-8-9 06:23,淹水請求抽水機支援,120.408609,23.429854
1001012,嘉義縣,水上鄉,嘉義縣水上鄉溪洲村外溪州127、128號,淹水,2009-8-9 03:03,溪州村外溪州127-128號淹水。,120.398205,23.413721
1001012,嘉義縣,水上鄉,嘉義縣水上鄉柳林村柳子林1798號,淹水,2009-8-9 01:56,請求抽水機。,120.420223,23.42823
1001012,嘉義縣,水上鄉,嘉義縣水上鄉三喜村,淹水,2009-8-9 01:20,上述地點近外溪洲附近水深及大腿，請求抽水機協助。,120.408609,23.429854
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉後庄里大排,淹水,2009-8-9 09:20,大排水溝阻塞淹水嚴重,120.474071,23.455693
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉中崙溪中崙國小段,淹水,2009-8-9 07:49,該處有一名男性民眾(賴樹木約50歲)被洪水沖走。,120.474071,23.455693
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉和平村振安橋,淹水,2009-8-9 04:12,振安橋旁堤防被水衝毀，請求搶修,120.551959,23.511802
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉鹿滿加油站,淹水,2009-8-9 02:15,請求抽水機,120.551997,23.525027
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉灣橋村233號,淹水,2009-8-9 02:06,上述地點淹水請求抽水機支援。,120.522864,23.489216
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉桃源村勝源路26號,淹水,2009-8-9 01:50,溪水暴漲，受困請求支援。,120.582279,23.485747
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉中山路162號,淹水,2009-8-9 01:14,上述地點淹水需要沙包。,120.55026,23.520923
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村33號2樓,淹水,2009-8-9 10:30,梅山鄉太和村33號2樓屋頂受困10多人請求疏散當地居民簡先生09****3589,120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉中山路162號,淹水,2009-8-9 02:47,中山路積水嚴重。,120.558081,23.583492
1001016,嘉義縣,番路鄉,嘉義縣番路鄉吳鳳橋南邊臺3線河水溢出,淹水,2009-8-9 01:15,河水溢出恐影響人車安全,120.504437,23.479978
1001017,嘉義縣,大埔鄉,嘉義縣大埔鄉茄苳村87號,淹水,2009-8-9 00:42,現場水淹半層樓高，請協助搶救。,120.609797,23.250983
1001303,屏東縣,東港鎮,屏東縣東港鎮,淹水,2009-8-10 14:24,"東港鎮急需60部小型抽水機,抽取東港鎮各大樓地下室積水,",120.486355,22.486801
1001309,屏東縣,里港鄉,屏東縣里港鄉土庫村定遠路堤防,淹水,2009-8-11 01:46,屏東縣里港鄉土庫村定遠路堤防疑似潰堤，請求派人前往察看。,120.547944,22.819523
1001311,屏東縣,高樹鄉,屏東縣高樹鄉新豐村,淹水,2009-8-11 21:28,"1.上述地點梅蘭堰塞湖潰堤,山洪暴發沿荖濃溪下流請疏期高樹鄉新豐村.舊寮村.東振等村落居民疏散至收容安全處所。
2.980811,23:35鄉長:1.請取銷新聞臺``潰堤疏散``之跑馬燈,以免民眾繼續打電話進來占線。2.六龜居民於溪水消退後已返回,目前觀測本鄉水位並無上升情況,請求查證溪水暴漲確實狀況。",120.619152,22.857341
1001311,屏東縣,高樹鄉,武洛溪上游,淹水,2009-8-10 10:55,"武洛溪上游,廣福村,口社村(高樹鄉,三地門鄉)堤防潰堤",120.447469,23.576263
1001316,屏東縣,枋寮鄉,士文溪,淹水,2009-8-11 20:48,"中央應變中心科員林永俊轉報枋寮鄉士溪(靠近山區位置)有潰堤之虞,請相關單位勘查是否徹離。",120.651131,22.905775
1001316,屏東縣,枋寮鄉,屏東縣枋寮鄉北勢寮尾的率芒溪堤防,淹水,2009-8-11 04:00,1.民眾報案指出，屏東縣枋寮鄉北勢寮尾的率芒溪堤防疑似潰堤(枋寮大橋附近)。,120.564791,22.393103
1001318,屏東縣,崁頂鄉,屏東縣崁頂鄉,淹水,2009-8-10 16:46,清理環境請求國軍支援，九甲溪堤防潰堤,120.513089,22.540435
1001319,屏東縣,林邊鄉,屏東縣林邊鄉,淹水,2009-8-10 06:44,鄉公所請求支援沉水式抽水馬達5臺。,120.523233,22.453611
1001321,屏東縣,佳冬鄉,屏東縣佳冬鄉羌園村,淹水,2009-8-9 07:26,羌園村4塊厝泥巴汙積，請求國軍協助。,120.544322,22.435949
1001321,屏東縣,佳冬鄉,屏東縣佳冬鄉,淹水,2009-8-10 16:35,蘭蘆尾水閘門靠近海歐森林堤防損壞各50公尺,120.536245,22.448858
1001604,澎湖縣,西嶼鄉,澎湖縣西嶼鄉竹灣村222-1號,淹水,2009-8-9 06:48,澎湖縣西嶼鄉竹灣村222-1號共和造船廠遊艇積水,119.51387,23.635272
6400500,高雄縣,三民鄉,高雄縣三民鄉民生村,淹水,2009-8-10 22:08,那瑪夏鄉民生二村溪水暴漲,120.719217,23.268681
6402500,高雄縣,湖內鄉,高雄縣湖內鄉多處,淹水,2009-8-9 02:12,"1.湖內鄉湖中路與保生路小孩受困
2.養護中心10老人受困，請求支援救生艇
3.湖內鄉保生路269號2人受困
4.路德學社2F約15人需撤離（湖內鄉中山路二段174號）
5.湖內鄉新興街92巷33號老人受困、小孩發燒
6.太爺村全村淹150公分
7.公館村福生五街多戶淹水半層樓高",120.223542,22.89567
6402500,高雄縣,湖內鄉,高雄縣湖內鄉忠興村,淹水,2009-8-9 11:08,"水淹半人高,要求拉封鎖線",120.223542,22.89567
6402500,高雄縣,湖內鄉,高雄縣湖內鄉,淹水,2009-8-9 02:15,"1.二仁溪太爺段潰堤漫煙民宅，請求協助。
2.湖內鄉水深及胸，多人受困。",120.223542,22.89567
6403000,高雄縣,旗山鎮,高雄縣旗山鎮大德里中華路,淹水,2009-8-9 11:17,"河堤崩潰`
河水倒灌",120.48413,22.890603
6403000,高雄縣,旗山鎮,高雄縣旗山鎮,淹水,2009-8-10 20:48,旗尾溪石頭護岸衝垮,120.476774,22.856525
6403200,高雄縣,六龜鄉,高雄縣六龜鄉,淹水,2009-8-11 19:05,"六龜鄉淹水,請支援抽水機",120.637407,22.917535
6403300,高雄縣,甲仙鄉,高雄縣甲仙鄉西安村河南巷42號,淹水,2009-8-9 16:30,"1.報案人李研瑾指稱該處有大石滑落淹水之情況 , 約10\多人上山避難不之所蹤.
避難人員電話09****9505",120.621345,23.086423
6403300,高雄縣,甲仙鄉,高雄縣甲仙鄉忠義路61號,淹水,2009-8-9 21:20,"甲仙鄉忠義路61號 人員無法通聯失聯
忠義路25-3淹水嚴重 有43人",120.642947,23.161161
6403400,高雄縣,杉林鄉,高雄縣杉林鄉,淹水,2009-8-10 18:20,旗山溪溪水暴漲，有上百戶民眾生命遭受威脅。,120.556153,22.972894
6601500,臺中縣,后里鄉,臺中縣后里鄉后豐大橋,淹水,2009-8-9 10:56,后豐大橋溪流湍急，恐有危險，請加強橋樑安全監控。,120.723201,24.296283
#N/A,臺東縣,,臺東縣利稻村(甲仙橋),淹水,2009-8-10 20:00,報案人指稱上述村莊(利稻村)快被淹沒.請求救援.,121.02575,23.185873
#N/A,南投縣,,永平路中山橋,淹水,2009-8-9 14:35,水位徒增2m,120.643091,24.126844
#N/A,嘉義市,,嘉義市民生南路608巷185號,淹水,2009-8-9 01:30,水淹1公尺,120.440318,23.456937
#N/A,嘉義市,,興業路地下道,淹水,2009-8-9 00:50,地下道積水,120.42876,22.590413
#N/A,嘉義市,,嘉義市荖藤宅69-1號,淹水,2009-8-9 15:07,路面積水,120.445966,23.464931
#N/A,嘉義市,,嘉義市老藤里3鄰一帶,淹水,2009-8-9 16:16,淹水,120.429848,23.463827
#N/A,嘉義市,,嘉義市東義路盧山橋,淹水,2009-8-9 13:37,橋面抽水站淹水,120.467101,23.490191
#N/A,嘉義市,,嘉義市湖仔內路618號,淹水,2009-8-9 19:39,淹水需要沙包,120.445966,23.464931
#N/A,嘉義市,,嘉義市湖子內抽水站旁馬路,淹水,2009-8-9 16:36,路面積水,120.445966,23.464931
#N/A,嘉義市,,嘉義市湖仔內路672-2號,淹水,2009-8-9 17:25,淹水,120.445966,23.464931
#N/A,嘉義市,,嘉義市湖仔內725號,淹水,2009-8-9 15:48,水淹及膝,120.445966,23.464931
#N/A,嘉義市,,嘉義市湖仔內路672號,淹水,2009-8-9 12:07,屋內淹水,120.445966,23.464931
#N/A,嘉義市,,嘉義市湖子內路688號,淹水,2009-8-9 12:35,路面積水,120.439753,23.442718
#N/A,嘉義市,,嘉義市博愛路一段53號,淹水,2009-8-9 12:52,積水,120.452008,23.489649
#N/A,嘉義市,,嘉義市北社尾路北港路口,淹水,2009-8-9 15:05,道路積水,120.424964,23.494484
#N/A,嘉義市,,嘉義市光正街12巷,淹水,2009-8-9 18:16,淹水,120.469468,23.467708
#N/A,嘉義市,,嘉義市蘭井街西榮街口,淹水,2009-8-9 19:45,積水,120.458132,23.478376
#N/A,嘉義市,,嘉義市湖內里892號,淹水,2009-8-9 18:10,淹水,120.445966,23.464931
#N/A,嘉義市,,嘉義市興業西路地下道,淹水,2009-8-9 18:37,地下道淹水,120.433896,23.468709
#N/A,屏東縣,,高樹菜寮段,淹水,2009-8-9 07:25,高樹菜寮段堤防有潰堤之虞，請支援消波塊,0,0
#N/A,嘉義市,,嘉義市湖仔內746號1-23號,淹水,2009-8-9 17:59,淹水,120.445966,23.464931
#N/A,嘉義市,,嘉義市湖仔內653號,淹水,2009-8-9 17:56,淹水,120.445966,23.464931
#N/A,屏東縣,,林邊鄉新埤大橋,淹水,2009-8-9 09:03,林邊鄉新埤大橋右邊堤防潰堤,120.523233,22.453611
#N/A,屏東縣,,枋寮鄉大庄村,淹水,2009-8-9 15:10,枋寮鄉大庄村海堤潰堤,120.564791,22.393103
#N/A,嘉義市,,嘉義市湖子內永欽一號橋旁,淹水,2009-8-9 16:57,大排水溝有缺口,120.445966,23.464931
#N/A,嘉義市,,嘉義市忠孝路790-153號,淹水,2009-8-9 16:45,地下室積水,120.444309,23.51513
#N/A,屏東縣,,屏東縣萬丹鄉竹林村,淹水,2009-8-9 17:20,1名約60歲男子因颱風天豪雨溪水暴漲，於天色昏暗時騎機車通過屏東縣萬丹鄉竹林村土地公廟時，掉落路旁大排水溝連同機車遭大水沖走,120.50235,22.617049
#N/A,高雄縣,,高雄縣,淹水,2009-8-9 01:20,"旗山地區溪水暴漲,多數道路民宅遭水淹沒,8日晚間六時許 國道10號旗山終點右轉臺3線往里港方向,多輛汽車旗民眾遭水危困,情況危及,路竹分隊隊員蘇勝峰前往救災,救出數人,過程中因水流湍急,蘇員遭洪水沖走,
經同仁已繩索救援不及,沖向下游.百公尺.訓練有訴自救上岸,造成右手臂內側及肋骨多處挫傷.(為本局消防同仁)",120.719217,23.268681
#N/A,屏東縣,,佳冬鄉大同村,淹水,2009-8-9 16:30,佳冬鄉大同村河堤潰堤，請相關單位處理,120.536245,22.448858
#N/A,屏東縣,,高樹鄉舊寮河堤,淹水,2009-8-9 16:00,高樹鄉舊寮河堤潰堤持續擴大，請求搶修,120.558208,22.800317
#N/A,屏東縣,,新園鄉新東村地區,淹水,2009-8-9 11:42,新園鄉新東村地區淹水，村長花門先生請求太空包支援(村長電話：09****1088),120.452808,22.528686
#N/A,嘉義市,,嘉義市228往家大方向砂石場,淹水,2009-8-9 16:06,大排水溝阻塞,120.462278,23.488409
#N/A,屏東縣,,高樹鄉新豐村,淹水,2009-8-9 15:25,高樹鄉新豐村溢堤,120.619152,22.857341
#N/A,嘉義市,,嘉義市嘉大蘭潭校區前排水溝,淹水,2009-8-9 16:05,大排水溝阻塞,120.429848,23.463827
#N/A,嘉義市,,嘉義市保忠一街123號,淹水,2009-8-9 12:15,屋內淹水,120.451149,23.51227
#N/A,嘉義市,,嘉義市嘉大鹿寮里養護中心前,淹水,2009-8-9 15:26,大排水溝快倒塌,120.429848,23.463827
#N/A,嘉義市,,嘉義市玉山二村70號,淹水,2009-8-9 12:43,屋內積水,120.445966,23.464931
#N/A,南投縣,,水里鄉農神橋,淹水,2009-8-9 12:31,農神橋水位達警戒,120.855721,23.815547
#N/A,嘉義縣,,嘉義縣朴子溪月眉潭大橋,淹水,2009-8-9 11:15,朴子溪月眉潭大橋二側水門卡住。,120.561399,23.253371
1000811,南投縣,水里鄉,臺21線旁,淹水,2009-8-9 13:51,6戶民宅因陳友蘭溪河岸沖刷流失,120.707683,23.461897
1000811,南投縣,水里鄉,新山村壽山橋附近,淹水,2009-8-9 09:47,房屋約19戶遭溪水毀損,0,0
1001001,嘉義縣,太保市,嘉義縣太保市田尾里西南庄堤防邊,淹水,2009-8-9 10:26,太保市田尾里西南庄堤防邊怪車連人帶車被水沖走，怪手司機姓詹(先生)。,120.329249,23.499307
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉嘉122線,淹水,2009-8-11 19:18,竹崎鄉金福橋橋臺下游箱形蛇籠沖毀。,120.551997,23.525027
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉仁壽村,淹水,2009-8-9 11:12,嘉義縣竹崎鄉仁壽村水社寮1-1號民宅沖走人員失聯,120.626562,23.528633
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉和平村山仔門75-26號,淹水,2009-8-9 05:41,上述地點豬舍被沖毀，有豬隻死亡，怕有衛生問題,120.551959,23.511802
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村樟樹湖27號,淹水,2009-8-10 15:50,"許先生09****3286申請直昇機
住戶葉賴妥、葉俊成、邱阿貴及鄰近家園沖毀安置至上山茶場﹝罹患重病﹞急需直升機救護送醫",120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉3鄰69號,淹水,2009-8-9 15:40,"上述地點有1人心臟病藥物被水沖走，需請求直升機。(瑞里國小)
林村長、蔡幹事05-****413",120.559161,23.579832
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉山美村橋頭,淹水,2009-8-9 18:00,"山美村橋頭(該戶無地址)
戶長(住戶):杜學生，房屋遭大水沖走，該戶共有3人失聯。",120.692518,23.374958
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉里佳村20號附近,淹水,2009-8-9 09:38,阿里山鄉里佳村4鄰20號附近房屋被沖走附近楊小姐目擊且擔心自身安全請求協助楊小姐092****2018,120.707309,23.412138
1001327,屏東縣,霧臺鄉,屏東縣霧臺鄉,淹水,2009-8-9 20:35,伊拉部落60人受困，6人被沖走。,120.746496,22.747204
1001330,屏東縣,來義鄉,屏東縣來義鄉古棲堤堤昉,淹水,2009-8-9 03:35,上述地點堤昉沖毀，有人疑似失蹤請求協助。,120.662056,22.560249
1001330,屏東縣,來義鄉,屏東縣來義鄉南和村,淹水,2009-8-9 19:20,白鷺社區舊部落因溪水沖毀堤防道路，現有5名民眾受困在舊部落內，居民受困無法進出，情況危急，需要救援。,120.641827,22.435923
6400500,高雄縣,三民鄉,高雄縣三民鄉,淹水,2009-8-9 16:33,"那瑪夏鄉校舍沖毀,數名老師受困",120.719217,23.268681
6400500,高雄縣,三民鄉,高雄縣三民鄉,淹水,2009-8-9 02:09,鄉公所旁平臺被沖走，民族國小旁2戶人家被沖走，人數不詳。,120.719217,23.268681
6403300,高雄縣,甲仙鄉,高雄縣甲仙鄉中正路189巷2號,淹水,2009-8-9 21:03,甲仙鄉中正路189巷2號  房屋沖毀 人員失聯,120.587886,23.086899
6403700,高雄縣,桃源鄉,桃源鄉勤和村水利署工寮,淹水,2009-8-9 05:06,"報案人於4：21分來電報案稱其在接收無線電時，收到在桃源鄉勤和村水利署工寮共20幾人，其中16人被溪水沖走，其餘10幾人尚在工寮待救。（頻道14500MHK）
2.於0445接獲民間吉普車救難隊徐先生（09****5351）轉報於頻道14500MHK水利署人員14名待救，其中一人開放性骨折。
經查證附近尚有繼信營造公司約10人失聯.現場負責人劉建宏09****2432.繼信營造公司蔡子昭09****7753.",120.804316,23.218301
#N/A,屏東縣,,佳冬鄉,淹水,2009-8-9 19:30,經報案人表示運送物資時，目睹民眾從海埔橋附近竹筏被水流沖走，請求盡速前往處理,120.536245,22.448858
1000802,南投縣,埔里鎮,投72線,交通中斷,2009-8-9 23:31,水頭里東潤路66-10號，路基淘空,120.600216,23.557087
1000802,南投縣,埔里鎮,向善里赤坎,交通中斷,2009-8-9 18:13,堤防破堤掏空,0,0
1000802,南投縣,埔里鎮,成功里投68線7k處,交通中斷,2009-8-9 18:20,道路坍方中斷,0,0
1000804,南投縣,竹山鎮,投158甲52k及149乙3.5k處,交通中斷,2009-8-9 12:20,路面崩塌,120.711382,23.338862
1000804,南投縣,竹山鎮,投55線1.5k處,交通中斷,2009-8-9 09:23,樹木倒塌，阻斷交通,120.714142,23.542305
1000804,南投縣,竹山鎮,桶頭里投57線,交通中斷,2009-8-9 18:32,沿線落石斷木,120.374402,22.736566
1000806,南投縣,名間鄉,萬丹橋,交通中斷,2009-8-9 16:37,橋樑下陷,120.707683,23.461897
1000806,南投縣,名間鄉,員集路47k,交通中斷,2009-8-9 23:18,道路坍方，無法通行,120.707683,23.461897
1000807,南投縣,鹿谷鄉,廣興村,交通中斷,2009-8-9 18:34,二突路塌陷,0,0
1000811,南投縣,水里鄉,投131線23k觀音橋,交通中斷,2009-8-9 23:23,路基淘空,0,0
1000811,南投縣,水里鄉,臺16線11k處路基淘空，車輛掉落濁水溪,交通中斷,2009-8-9 23:40,車號mn-1589駕駛吳振吉疑失蹤,120.478919,22.663398
1000811,南投縣,水里鄉,三廓坑上安橋下游,交通中斷,2009-8-9 13:46,下游左側護岸基礎淘空約6m,120.886528,23.616085
1000812,南投縣,信義鄉,投60線往東埔橋多處,交通中斷,2009-8-9 18:29,投60線往東埔橋多處掏空,120.714142,23.542305
1000813,南投縣,仁愛鄉,投83線4.7k、7.8k、15.4k處,交通中斷,2009-8-9 19:21,道路坍方，交通中斷,120.707683,23.461897
1001001,嘉義縣,太保市,嘉義縣太保市北新里網溪底寮方向接近國道1號涵洞,交通中斷,2009-8-11 12:40,有一橋樑{無橋名}橋墩外露鋼筋外露,120.400938,23.505811
1001001,嘉義縣,太保市,嘉義縣太保市北港路水牛厝公園前,交通中斷,2009-8-11 16:35,兩處路面凹陷，影響行車安全。,120.388351,23.495744
1001002,嘉義縣,朴子市,嘉義縣朴子市市東路20之15號,交通中斷,2009-8-9 22:20,"1戶民眾謝太太欲從家中移至民眾服務站，請派交通工具疏散至安全地點。民眾家地址：朴子市市東路20之15號
連絡電話：09****0935",120.24864,23.463234
1001002,嘉義縣,朴子市,嘉義縣朴子市大鄉里168縣道凱悅汽車旅館前,交通中斷,2009-8-10 08:00,168縣道凱悅汽車旅館東面200辜尺處柏油路面隆起.影響交通.,120.259455,23.461513
1001009,嘉義縣,東石鄉,嘉義縣東石鄉,交通中斷,2009-8-10 21:10,嘉157線臥龍橋至栗仔崙路段中段無法通行。,120.142668,23.452558
1001009,嘉義縣,東石鄉,嘉義縣東石鄉鰲鼓村鰲鼓段六腳排水堤防,交通中斷,2009-8-10 15:35,路基搯空，堤坊破隕。,120.146562,23.504288
1001012,嘉義縣,水上鄉,嘉義縣水上鄉南鄉村10鄰,交通中斷,2009-8-11 10:15,水上鄉南鄉村10鄰村里道路因走山路斷，請速搶通。,120.468589,23.410892
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉深坑村,交通中斷,2009-8-10 08:30,深坑村小石門前農路中斷,120.519685,23.378971
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉中崙村2鄰30號附近道路及中埔4號橋,交通中斷,2009-8-11 10:10,"一、中埔鄉中崙村需2部怪手支援(至中埔鄉公所報到)。
二、中埔鄉中崙村2鄰30號附近道路不通，請協助搶修便道。
三、中埔鄉中崙4號橋斷裂(往大埔方向)。",120.560966,23.373781
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉中崙村嘉143、145線多處中斷,交通中斷,2009-8-11 16:00,道路中斷、交通受阻。,120.560966,23.373781
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉中崙村7鄰70號,交通中斷,2009-8-11 10:15,斷水斷電道路中斷約20-30人目前聚集於上址已3天未進食急需空投物資,120.560966,23.373781
1001013,嘉義縣,中埔鄉,嘉義縣中埔鄉田寮柚仔宅,交通中斷,2009-8-9 12:15,橋樑斷掉無法出入人員無立即危險尚未斷糧,120.461444,23.453968
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉金獅村嘉122線路段坍方嚴重,交通中斷,2009-8-11 14:25,上述路段坍方嚴重,120.619459,23.514907
1001014,嘉義縣,竹崎鄉,嘉義縣竹崎鄉光華村4鄰11號,交通中斷,2009-8-9 18:24,上述地點老先生需洗腎虛直升機載送出來該地點交通中斷亦需空投物資  黃樹源,120.663022,23.477157
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村5鄰,交通中斷,2009-8-11 10:58,僅空投到太和國小但路斷無法收到金獅渡假山莊有地方可以停直昇機請改停金獅渡假山莊,120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉碧湖村溪尾寮、祥雲寺,交通中斷,2009-8-11 15:50,道路中斷、162甲線道路中斷。,120.63148,23.567847
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉162甲29.8K及154線太興段,交通中斷,2009-8-9 09:33,梅山鄉162甲29.8K及154線太興段道路中斷。,120.60705,23.573957
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉碧湖村,交通中斷,2009-8-11 09:40,梅山鄉碧湖村大峽谷生態農場附近道路受阻現場有公路單位的推土機具但卻沒有人操作民眾相當不滿請通知工程處盡快派員處理,120.63148,23.567847
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉太和村太和農會,交通中斷,2009-8-11 09:10,報案人表示道路中斷無法下山以3日斷糧待救民眾於梅山鄉太和村太和農會約有10名民眾請救援09****5211黃,120.714142,23.542305
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉,交通中斷,2009-8-10 22:05,"下列地址、道路中斷，需要空投物資：
1.太和村：200人，2.太和活動中心：50人，3.仁和國小：100人，4.瑞里活動中心：80人。
另人員需要後送：1.瑞里大飯店：8人待救，2.太和農會辦事處：10人待救，3.瑞里國小：1人死亡、1人手骨折、1人心臟病，需後送。(太和村長電話：09****8125郭村長)",120.558843,23.578481
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉社興橋及全仔社橋斷橋,交通中斷,2009-8-9 10:25,簡課長來電表示梅山鄉社興橋及全仔社橋斷橋。,120.558843,23.578481
1001015,嘉義縣,梅山鄉,嘉義縣梅山鄉瑞里村10號青葉山莊,交通中斷,2009-8-9 02:55,山莊對外交通中斷，山莊旁一直有落石請求瑞里派出所協助脫困。,120.671256,23.534712
1001016,嘉義縣,番路鄉,嘉義縣番路鄉內甕村28-5號,交通中斷,2009-8-9 11:55,交通中斷，人員受困、斷糧，需物資救援。,120.515286,23.462682
1001016,嘉義縣,番路鄉,嘉義縣番路鄉,交通中斷,2009-8-9 01:16,臺3線吳鳳橋八掌溪已溢出情形，是否需封橋。,120.504437,23.479978
1001016,嘉義縣,番路鄉,嘉義縣番路鄉永興村,交通中斷,2009-8-9 19:05,番路鄉永興村30戶因交通中斷，需要物資。,120.547701,23.46709
1001016,嘉義縣,番路鄉,嘉義縣番路鄉吳鳳橋,交通中斷,2009-8-9 06:02,連絡不到阿里山工務段，吳鳳橋已潰決,120.504437,23.479978
1001017,嘉義縣,大埔鄉,嘉義縣大埔鄉永樂村,交通中斷,2009-8-9 09:02,上述地點走山、道路中斷有3-4戶人家受困,120.566691,23.322026
1001017,嘉義縣,大埔鄉,嘉義縣大埔鄉曾文水庫發電廠上方工寮,交通中斷,2009-8-9 05:40,報案人指稱人在工寮對外交通中斷，請求電廠人員協助脫困。,120.561399,23.253371
1001017,嘉義縣,大埔鄉,嘉義縣大埔鄉茄苳村坪林.木瓜坑,交通中斷,2009-8-10 10:20,"1.路斷.斷電.缺糧食.人員受困
2.大埔分隊侯小隊長回報，茄苳村木瓜坑因對外交通、通信中斷，以步行方式送糧攻暫時使用，仍需大筆空投物資及嬰兒奶粉",120.609797,23.250983
1001017,嘉義縣,大埔鄉,嘉義縣大埔鄉嘉147往坪林段,交通中斷,2009-8-11 14:50,大埔鄉嘉147往坪林段道路坍方嚴重造成地方行車不便請縣府協助搶通以利居民通行,120.627892,23.316897
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉豐山村,交通中斷,2009-8-10 10:10,豐山村全村交通中斷人員安全,120.765329,23.584777
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉達邦村3號橋疏濬工程30K,交通中斷,2009-8-9 13:30,"4個保全1個工人受困交通中斷，經查6位中興保全，1人怪手駕駛
工程名稱：曾文水庫集水區福山防砂壩上游淤積疏濬工程(南區水資源局)",120.784853,23.431863
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉達邦村185之2號,交通中斷,2009-8-10 19:00,上述地點有4人受困(1大人、1孕婦、1老人１小孩)急需空投物資，此處位於達邦最頂端，交通中斷，完全無法到達達邦國小或活動中心，急需物資。因電訊完全中斷，由朋友李小姐代為申請直昇機。直昇機起降地點:屋頂有大草坪停車場。,120.784853,23.431863
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉來吉村,交通中斷,2009-8-11 10:30,來吉各村落表示反應原委會來電說物資投處來吉國小各村落無法到達殷道路全部中斷及橋也斷無法拿到空投物資,120.759174,23.528764
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉達邦村,交通中斷,2009-8-9 16:48,阿里山鄉達邦村全村需物資支援道路中斷，缺乏物資。,120.784853,23.431863
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉來吉村4鄰109-5號,交通中斷,2009-8-9 18:40,上述地點7人受困交通中斷受困民09****5040臺北高員02-****4352,120.759174,23.528764
1001018,嘉義縣,阿里山鄉,嘉義縣阿里山鄉山美村莊良成餐廳前,交通中斷,2009-8-9 10:30,阿里山鄉山美村交通中斷請求協助撤離安置,120.692518,23.374958
1001326,屏東縣,三地門鄉,屏東縣三地門鄉達來村,交通中斷,2009-8-9 11:33,上述地點臺24.25公里處馬路掏空,120.667358,22.728263
